NO_OF_FRAMES	1920
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-20, 16:34:23	479140.61788143
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	
1178	4.90833	0.000	0.000	0.000	1066.230	921.132	1693.637	0.000	0.000	0.000
1179	4.91250	0.000	0.000	0.000	1068.824	920.276	1691.551	0.000	0.000	0.000
1180	4.91667	0.000	0.000	0.000	1071.425	919.498	1689.563	0.000	0.000	0.000
1181	4.92083	0.000	0.000	0.000	1074.037	918.811	1687.728	0.000	0.000	0.000
1182	4.92500	0.000	0.000	0.000	1076.663	918.225	1686.102	0.000	0.000	0.000
1183	4.92917	0.000	0.000	0.000	1079.307	917.756	1684.741	0.000	0.000	0.000
1184	4.93333	0.000	0.000	0.000	1081.972	917.413	1683.700	0.000	0.000	0.000
1185	4.93750	0.000	0.000	0.000	1084.661	917.211	1683.035	0.000	0.000	0.000
1186	4.94167	0.000	0.000	0.000	1087.536	917.580	1681.941	0.000	0.000	0.000
1187	4.94583	0.000	0.000	0.000	1090.554	918.411	1680.486	0.000	0.000	0.000
1188	4.95000	0.000	0.000	0.000	1093.672	919.597	1678.741	0.000	0.000	0.000
1189	4.95417	0.000	0.000	0.000	1096.846	921.030	1676.774	0.000	0.000	0.000
1190	4.95833	0.000	0.000	0.000	1100.033	922.601	1674.653	0.000	0.000	0.000
1191	4.96250	0.000	0.000	0.000	1103.190	924.203	1672.447	0.000	0.000	0.000
1192	4.96667	0.000	0.000	0.000	1106.274	925.727	1670.226	0.000	0.000	0.000
1193	4.97083	0.000	0.000	0.000	1109.242	927.065	1668.057	0.000	0.000	0.000
1194	4.97500	0.000	0.000	0.000	1112.050	928.109	1666.010	0.000	0.000	0.000
1195	4.97917	0.000	0.000	0.000	1114.656	928.752	1664.154	0.000	0.000	0.000
1196	4.98333	0.000	0.000	0.000	1117.016	928.885	1662.556	0.000	0.000	0.000
1197	4.98750	0.000	0.000	0.000	1119.086	928.400	1661.287	0.000	0.000	0.000
1198	4.99167	0.000	0.000	0.000	1120.825	927.189	1660.415	0.000	0.000	0.000
1199	4.99583	0.000	0.000	0.000	1123.332	927.111	1657.539	0.000	0.000	0.000
1200	5.00000	0.000	0.000	0.000	1125.745	926.966	1654.714	0.000	0.000	0.000
1201	5.00417	0.000	0.000	0.000	1127.202	925.555	1653.997	0.000	0.000	0.000
1202	5.00833	0.000	0.000	0.000	1130.010	926.152	1651.236	0.000	0.000	0.000
1203	5.01250	0.000	0.000	0.000	1131.804	924.748	1648.685	0.000	0.000	0.000
1204	5.01667	0.000	0.000	0.000	1133.448	923.553	1647.002	0.000	0.000	0.000
1205	5.02083	0.000	0.000	0.000	1136.010	924.234	1644.371	0.000	0.000	0.000
1206	5.02500	0.000	0.000	0.000	1137.918	923.072	1642.735	0.000	0.000	0.000
1207	5.02917	0.000	0.000	0.000	1139.878	922.550	1638.647	0.000	0.000	0.000
1208	5.03333	0.000	0.000	0.000	1141.730	921.893	1637.291	0.000	0.000	0.000
1209	5.03750	0.000	0.000	0.000	1143.182	920.775	1636.437	0.000	0.000	0.000
1210	5.04167	0.000	0.000	0.000	1146.043	921.503	1631.726	0.000	0.000	0.000
1211	5.04583	0.000	0.000	0.000	1147.396	920.191	1630.094	0.000	0.000	0.000
1212	5.05000	0.000	0.000	0.000	1149.072	919.693	1628.716	0.000	0.000	0.000
1213	5.05417	0.000	0.000	0.000	1151.194	919.292	1624.661	0.000	0.000	0.000
1214	5.05833	0.000	0.000	0.000	1152.262	917.844	1622.515	0.000	0.000	0.000
1215	5.06250	0.000	0.000	0.000	1154.358	917.847	1619.128	0.000	0.000	0.000
1216	5.06667	0.000	0.000	0.000	1156.265	917.288	1617.419	0.000	0.000	0.000
1217	5.07083	0.000	0.000	0.000	1157.586	916.762	1614.248	0.000	0.000	0.000
1218	5.07500	0.000	0.000	0.000	1159.146	916.055	1611.637	0.000	0.000	0.000
1219	5.07917	0.000	0.000	0.000	1160.316	915.566	1609.239	0.000	0.000	0.000
1220	5.08333	0.000	0.000	0.000	1162.500	915.585	1604.915	0.000	0.000	0.000
1221	5.08750	0.000	0.000	0.000	1163.766	915.386	1605.372	0.000	0.000	0.000
1222	5.09167	0.000	0.000	0.000	1165.527	914.550	1601.718	0.000	0.000	0.000
1223	5.09583	0.000	0.000	0.000	1166.192	913.467	1596.758	0.000	0.000	0.000
1224	5.10000	0.000	0.000	0.000	1167.941	913.521	1595.651	0.000	0.000	0.000
1225	5.10417	0.000	0.000	0.000	1170.055	913.742	1591.538	0.000	0.000	0.000
1226	5.10833	0.000	0.000	0.000	1171.270	913.252	1589.724	0.000	0.000	0.000
1227	5.11250	0.000	0.000	0.000	1172.802	913.031	1585.338	0.000	0.000	0.000
1228	5.11667	0.000	0.000	0.000	1173.797	912.450	1584.849	0.000	0.000	0.000
1229	5.12083	0.000	0.000	0.000	1175.263	912.197	1580.919	0.000	0.000	0.000
1230	5.12500	0.000	0.000	0.000	1176.225	911.955	1579.267	0.000	0.000	0.000
1231	5.12917	0.000	0.000	0.000	1177.858	911.568	1576.028	0.000	0.000	0.000
1232	5.13333	0.000	0.000	0.000	1178.935	911.907	1571.294	0.000	0.000	0.000
1233	5.13750	0.000	0.000	0.000	1179.864	911.210	1570.674	0.000	0.000	0.000
1234	5.14167	0.000	0.000	0.000	1181.197	910.692	1568.133	0.000	0.000	0.000
1235	5.14583	0.000	0.000	0.000	1182.154	910.796	1564.735	0.000	0.000	0.000
1236	5.15000	0.000	0.000	0.000	1183.134	910.277	1561.880	0.000	0.000	0.000
1237	5.15417	0.000	0.000	0.000	1184.232	909.974	1559.528	0.000	0.000	0.000
1238	5.15833	0.000	0.000	0.000	1185.063	910.222	1556.573	0.000	0.000	0.000
1239	5.16250	0.000	0.000	0.000	1185.756	909.510	1554.207	0.000	0.000	0.000
1240	5.16667	0.000	0.000	0.000	1186.748	909.381	1551.318	0.000	0.000	0.000
1241	5.17083	0.000	0.000	0.000	1187.940	909.229	1547.731	0.000	0.000	0.000
1242	5.17500	0.000	0.000	0.000	1188.698	909.159	1545.149	0.000	0.000	0.000
1243	5.17917	0.000	0.000	0.000	1189.446	908.784	1543.206	0.000	0.000	0.000
1244	5.18333	0.000	0.000	0.000	1189.946	908.648	1539.422	0.000	0.000	0.000
1245	5.18750	0.000	0.000	0.000	1190.538	908.715	1537.027	0.000	0.000	0.000
1246	5.19167	0.000	0.000	0.000	1191.286	907.893	1534.576	0.000	0.000	0.000
1247	5.19583	0.000	0.000	0.000	1192.285	908.176	1531.639	0.000	0.000	0.000
1248	5.20000	0.000	0.000	0.000	1192.599	907.969	1528.736	0.000	0.000	0.000
1249	5.20417	0.000	0.000	0.000	1193.428	907.469	1526.015	0.000	0.000	0.000
1250	5.20833	0.000	0.000	0.000	1193.657	907.516	1523.492	0.000	0.000	0.000
1251	5.21250	0.000	0.000	0.000	1194.083	907.126	1520.258	0.000	0.000	0.000
1252	5.21667	0.000	0.000	0.000	1194.456	907.134	1517.431	0.000	0.000	0.000
1253	5.22083	0.000	0.000	0.000	1194.695	906.703	1515.335	0.000	0.000	0.000
1254	5.22500	0.000	0.000	0.000	1194.998	906.626	1511.356	0.000	0.000	0.000
1255	5.22917	0.000	0.000	0.000	1195.379	906.558	1509.554	0.000	0.000	0.000
1256	5.23333	0.000	0.000	0.000	1195.213	905.707	1506.158	0.000	0.000	0.000
1257	5.23750	0.000	0.000	0.000	1195.453	906.185	1502.720	0.000	0.000	0.000
1258	5.24167	0.000	0.000	0.000	1195.531	905.621	1500.628	0.000	0.000	0.000
1259	5.24583	0.000	0.000	0.000	1195.875	905.112	1498.046	0.000	0.000	0.000
1260	5.25000	0.000	0.000	0.000	1195.507	905.530	1494.623	0.000	0.000	0.000
1261	5.25417	0.000	0.000	0.000	1195.535	904.852	1491.751	0.000	0.000	0.000
1262	5.25833	0.000	0.000	0.000	1195.704	904.754	1489.366	0.000	0.000	0.000
1263	5.26250	0.000	0.000	0.000	1195.315	904.813	1486.389	0.000	0.000	0.000
1264	5.26667	0.000	0.000	0.000	1195.378	904.179	1483.508	0.000	0.000	0.000
1265	5.27083	0.000	0.000	0.000	1195.118	904.212	1481.191	0.000	0.000	0.000
1266	5.27500	0.000	0.000	0.000	1194.943	903.674	1478.663	0.000	0.000	0.000
1267	5.27917	0.000	0.000	0.000	1194.643	903.635	1475.224	0.000	0.000	0.000
1268	5.28333	0.000	0.000	0.000	1194.255	903.375	1473.077	0.000	0.000	0.000
1269	5.28750	0.000	0.000	0.000	1193.719	902.830	1470.275	0.000	0.000	0.000
1270	5.29167	0.000	0.000	0.000	1193.529	902.728	1467.165	0.000	0.000	0.000
1271	5.29583	0.000	0.000	0.000	1193.001	902.387	1464.767	0.000	0.000	0.000
1272	5.30000	0.000	0.000	0.000	1192.618	901.781	1462.082	0.000	0.000	0.000
1273	5.30417	0.000	0.000	0.000	1192.141	901.656	1458.824	0.000	0.000	0.000
1274	5.30833	0.000	0.000	0.000	1191.479	901.275	1456.379	0.000	0.000	0.000
1275	5.31250	0.000	0.000	0.000	1190.975	900.764	1453.957	0.000	0.000	0.000
1276	5.31667	0.000	0.000	0.000	1190.118	900.398	1450.773	0.000	0.000	0.000
1277	5.32083	0.000	0.000	0.000	1189.309	900.094	1447.344	0.000	0.000	0.000
1278	5.32500	0.000	0.000	0.000	1188.690	899.817	1445.483	0.000	0.000	0.000
1279	5.32917	0.000	0.000	0.000	1187.736	899.295	1442.778	0.000	0.000	0.000
1280	5.33333	0.000	0.000	0.000	1186.591	899.015	1438.993	0.000	0.000	0.000
1281	5.33750	0.000	0.000	0.000	1185.818	898.784	1437.039	0.000	0.000	0.000
1282	5.34167	0.000	0.000	0.000	1185.027	898.412	1434.594	0.000	0.000	0.000
1283	5.34583	0.000	0.000	0.000	1183.724	898.184	1430.865	0.000	0.000	0.000
1284	5.35000	0.000	0.000	0.000	1182.433	897.865	1428.535	0.000	0.000	0.000
1285	5.35417	0.000	0.000	0.000	1181.492	897.666	1426.293	0.000	0.000	0.000
1286	5.35833	0.000	0.000	0.000	1180.524	897.335	1423.979	0.000	0.000	0.000
1287	5.36250	0.000	0.000	0.000	1179.103	897.287	1420.972	0.000	0.000	0.000
1288	5.36667	0.000	0.000	0.000	1178.055	897.046	1418.415	0.000	0.000	0.000
1289	5.37083	0.000	0.000	0.000	1177.266	896.559	1415.352	0.000	0.000	0.000
1290	5.37500	0.000	0.000	0.000	1176.080	896.373	1413.999	0.000	0.000	0.000
1291	5.37917	0.000	0.000	0.000	1174.444	896.451	1410.822	0.000	0.000	0.000
1292	5.38333	0.000	0.000	0.000	1173.264	895.813	1407.864	0.000	0.000	0.000
1293	5.38750	0.000	0.000	0.000	1172.110	895.658	1405.922	0.000	0.000	0.000
1294	5.39167	0.000	0.000	0.000	1171.102	895.528	1404.471	0.000	0.000	0.000
1295	5.39583	0.000	0.000	0.000	1169.284	895.059	1400.698	0.000	0.000	0.000
1296	5.40000	0.000	0.000	0.000	1167.955	894.787	1397.582	0.000	0.000	0.000
1297	5.40417	0.000	0.000	0.000	1166.506	894.378	1396.308	0.000	0.000	0.000
1298	5.40833	0.000	0.000	0.000	1165.077	894.017	1394.009	0.000	0.000	0.000
1299	5.41250	0.000	0.000	0.000	1162.968	893.299	1389.914	0.000	0.000	0.000
1300	5.41667	0.000	0.000	0.000	1160.955	892.921	1387.474	0.000	0.000	0.000
1301	5.42083	0.000	0.000	0.000	1159.130	892.645	1386.320	0.000	0.000	0.000
1302	5.42500	0.000	0.000	0.000	1157.467	892.315	1383.405	0.000	0.000	0.000
1303	5.42917	0.000	0.000	0.000	1155.558	891.749	1379.771	0.000	0.000	0.000
1304	5.43333	0.000	0.000	0.000	1153.516	891.587	1377.609	0.000	0.000	0.000
1305	5.43750	0.000	0.000	0.000	1151.343	891.307	1376.095	0.000	0.000	0.000
1306	5.44167	0.000	0.000	0.000	1149.236	890.861	1372.967	0.000	0.000	0.000
1307	5.44583	0.000	0.000	0.000	1147.493	890.512	1370.409	0.000	0.000	0.000
1308	5.45000	0.000	0.000	0.000	1144.996	890.374	1367.863	0.000	0.000	0.000
1309	5.45417	0.000	0.000	0.000	1142.943	890.314	1366.495	0.000	0.000	0.000
1310	5.45833	0.000	0.000	0.000	1140.713	889.937	1363.816	0.000	0.000	0.000
1311	5.46250	0.000	0.000	0.000	1139.306	889.691	1361.527	0.000	0.000	0.000
1312	5.46667	0.000	0.000	0.000	1136.733	889.345	1359.079	0.000	0.000	0.000
1313	5.47083	0.000	0.000	0.000	1134.638	889.385	1357.122	0.000	0.000	0.000
1314	5.47500	0.000	0.000	0.000	1132.057	888.849	1355.211	0.000	0.000	0.000
1315	5.47917	0.000	0.000	0.000	1129.851	888.435	1352.864	0.000	0.000	0.000
1316	5.48333	0.000	0.000	0.000	1127.946	888.434	1350.812	0.000	0.000	0.000
1317	5.48750	0.000	0.000	0.000	1125.683	888.142	1348.706	0.000	0.000	0.000
1318	5.49167	0.000	0.000	0.000	1123.112	887.792	1346.503	0.000	0.000	0.000
1319	5.49583	0.000	0.000	0.000	1121.082	887.619	1344.644	0.000	0.000	0.000
1320	5.50000	0.000	0.000	0.000	1118.729	887.052	1342.357	0.000	0.000	0.000
1321	5.50417	0.000	0.000	0.000	1116.046	886.805	1340.547	0.000	0.000	0.000
1322	5.50833	0.000	0.000	0.000	1112.234	886.547	1338.286	0.000	0.000	0.000
1323	5.51250	0.000	0.000	0.000	1110.801	886.161	1337.040	0.000	0.000	0.000
1324	5.51667	0.000	0.000	0.000	1108.039	885.864	1335.184	0.000	0.000	0.000
1325	5.52083	0.000	0.000	0.000	1105.222	885.304	1333.078	0.000	0.000	0.000
1326	5.52500	0.000	0.000	0.000	1102.297	884.877	1330.388	0.000	0.000	0.000
1327	5.52917	0.000	0.000	0.000	1099.542	884.743	1328.569	0.000	0.000	0.000
1328	5.53333	0.000	0.000	0.000	1096.314	884.621	1327.061	0.000	0.000	0.000
1329	5.53750	0.000	0.000	0.000	1093.915	884.218	1326.346	0.000	0.000	0.000
1330	5.54167	0.000	0.000	0.000	1090.759	884.250	1324.553	0.000	0.000	0.000
1331	5.54583	0.000	0.000	0.000	1087.378	883.690	1322.329	0.000	0.000	0.000
1332	5.55000	0.000	0.000	0.000	1084.297	883.675	1320.162	0.000	0.000	0.000
1333	5.55417	0.000	0.000	0.000	1081.206	883.250	1318.076	0.000	0.000	0.000
1334	5.55833	0.000	0.000	0.000	1078.422	883.278	1316.417	0.000	0.000	0.000
1335	5.56250	0.000	0.000	0.000	1074.830	883.183	1314.559	0.000	0.000	0.000
1336	5.56667	0.000	0.000	0.000	1071.182	883.029	1312.617	0.000	0.000	0.000
1337	5.57083	0.000	0.000	0.000	1068.146	882.675	1311.604	0.000	0.000	0.000
1338	5.57500	0.000	0.000	0.000	1064.885	882.464	1310.742	0.000	0.000	0.000
1339	5.57917	0.000	0.000	0.000	1062.283	881.775	1309.693	0.000	0.000	0.000
1340	5.58333	0.000	0.000	0.000	1058.300	882.388	1307.821	0.000	0.000	0.000
1341	5.58750	0.000	0.000	0.000	1055.227	882.176	1306.216	0.000	0.000	0.000
1342	5.59167	0.000	0.000	0.000	1051.736	881.818	1304.288	0.000	0.000	0.000
1343	5.59583	0.000	0.000	0.000	1048.336	881.861	1302.841	0.000	0.000	0.000
1344	5.60000	0.000	0.000	0.000	1044.287	881.804	1300.987	0.000	0.000	0.000
1345	5.60417	0.000	0.000	0.000	1040.905	881.613	1299.650	0.000	0.000	0.000
1346	5.60833	0.000	0.000	0.000	1036.630	881.961	1298.235	0.000	0.000	0.000
1347	5.61250	0.000	0.000	0.000	1033.415	881.871	1297.547	0.000	0.000	0.000
1348	5.61667	0.000	0.000	0.000	1028.989	882.036	1295.475	0.000	0.000	0.000
1349	5.62083	0.000	0.000	0.000	1025.228	881.812	1293.939	0.000	0.000	0.000
1350	5.62500	0.000	0.000	0.000	1021.750	881.667	1293.147	0.000	0.000	0.000
1351	5.62917	0.000	0.000	0.000	1018.492	881.396	1292.329	0.000	0.000	0.000
1352	5.63333	0.000	0.000	0.000	1015.172	881.300	1291.436	0.000	0.000	0.000
1353	5.63750	0.000	0.000	0.000	1011.620	881.351	1290.608	0.000	0.000	0.000
1354	5.64167	0.000	0.000	0.000	1007.625	881.340	1289.428	0.000	0.000	0.000
1355	5.64583	0.000	0.000	0.000	1003.747	881.152	1287.848	0.000	0.000	0.000
1356	5.65000	0.000	0.000	0.000	1000.011	881.064	1286.704	0.000	0.000	0.000
1357	5.65417	0.000	0.000	0.000	996.532	881.044	1286.035	0.000	0.000	0.000
1358	5.65833	0.000	0.000	0.000	993.141	880.989	1285.209	0.000	0.000	0.000
1359	5.66250	0.000	0.000	0.000	989.625	881.039	1284.500	0.000	0.000	0.000
1360	5.66667	0.000	0.000	0.000	985.729	880.853	1283.460	0.000	0.000	0.000
1361	5.67083	0.000	0.000	0.000	981.947	880.983	1282.512	0.000	0.000	0.000
1362	5.67500	0.000	0.000	0.000	978.616	881.152	1282.050	0.000	0.000	0.000
1363	5.67917	0.000	0.000	0.000	975.031	880.892	1281.328	0.000	0.000	0.000
1364	5.68333	0.000	0.000	0.000	970.855	880.992	1280.584	0.000	0.000	0.000
1365	5.68750	0.000	0.000	0.000	966.145	881.189	1279.882	0.000	0.000	0.000
1366	5.69167	0.000	0.000	0.000	962.315	881.666	1279.699	0.000	0.000	0.000
1367	5.69583	0.000	0.000	0.000	958.006	881.635	1279.063	0.000	0.000	0.000
1368	5.70000	0.000	0.000	0.000	954.097	881.963	1278.891	0.000	0.000	0.000
1369	5.70417	0.000	0.000	0.000	950.129	882.321	1278.493	0.000	0.000	0.000
1370	5.70833	0.000	0.000	0.000	946.477	882.540	1278.015	0.000	0.000	0.000
1371	5.71250	0.000	0.000	0.000	942.868	882.899	1277.545	0.000	0.000	0.000
1372	5.71667	0.000	0.000	0.000	938.891	883.266	1277.008	0.000	0.000	0.000
1373	5.72083	0.000	0.000	0.000	934.218	883.500	1275.823	0.000	0.000	0.000
1374	5.72500	0.000	0.000	0.000	930.796	883.909	1275.585	0.000	0.000	0.000
1375	5.72917	0.000	0.000	0.000	926.835	884.105	1275.434	0.000	0.000	0.000
1376	5.73333	0.000	0.000	0.000	922.470	884.558	1275.614	0.000	0.000	0.000
1377	5.73750	0.000	0.000	0.000	918.016	885.266	1275.870	0.000	0.000	0.000
1378	5.74167	0.000	0.000	0.000	913.966	885.922	1275.981	0.000	0.000	0.000
1379	5.74583	0.000	0.000	0.000	910.165	886.556	1275.614	0.000	0.000	0.000
1380	5.75000	0.000	0.000	0.000	906.238	887.129	1275.331	0.000	0.000	0.000
1381	5.75417	0.000	0.000	0.000	902.750	887.739	1274.993	0.000	0.000	0.000
1382	5.75833	0.000	0.000	0.000	898.894	888.109	1275.520	0.000	0.000	0.000
1383	5.76250	0.000	0.000	0.000	894.690	888.621	1276.340	0.000	0.000	0.000
1384	5.76667	0.000	0.000	0.000	889.910	889.837	1276.255	0.000	0.000	0.000
1385	5.77083	0.000	0.000	0.000	886.240	890.476	1276.396	0.000	0.000	0.000
1386	5.77500	0.000	0.000	0.000	882.645	891.093	1276.219	0.000	0.000	0.000
1387	5.77917	0.000	0.000	0.000	879.071	891.474	1276.651	0.000	0.000	0.000
1388	5.78333	0.000	0.000	0.000	875.034	892.152	1277.589	0.000	0.000	0.000
1389	5.78750	0.000	0.000	0.000	870.795	893.274	1278.775	0.000	0.000	0.000
1390	5.79167	0.000	0.000	0.000	867.035	894.151	1279.001	0.000	0.000	0.000
1391	5.79583	0.000	0.000	0.000	863.515	894.921	1279.069	0.000	0.000	0.000
1392	5.80000	0.000	0.000	0.000	860.261	895.463	1279.495	0.000	0.000	0.000
1393	5.80417	0.000	0.000	0.000	855.840	896.178	1280.802	0.000	0.000	0.000
1394	5.80833	0.000	0.000	0.000	851.924	897.412	1281.783	0.000	0.000	0.000
1395	5.81250	0.000	0.000	0.000	848.772	898.143	1282.265	0.000	0.000	0.000
1396	5.81667	0.000	0.000	0.000	845.124	899.218	1282.416	0.000	0.000	0.000
1397	5.82083	0.000	0.000	0.000	842.080	899.773	1283.955	0.000	0.000	0.000
1398	5.82500	0.000	0.000	0.000	837.333	901.003	1285.832	0.000	0.000	0.000
1399	5.82917	0.000	0.000	0.000	834.071	902.075	1286.457	0.000	0.000	0.000
1400	5.83333	0.000	0.000	0.000	830.532	903.141	1286.839	0.000	0.000	0.000
1401	5.83750	0.000	0.000	0.000	827.188	904.087	1287.276	0.000	0.000	0.000
1402	5.84167	0.000	0.000	0.000	822.951	904.768	1289.514	0.000	0.000	0.000
1403	5.84583	0.000	0.000	0.000	819.184	906.231	1290.057	0.000	0.000	0.000
1404	5.85000	0.000	0.000	0.000	816.211	907.310	1290.333	0.000	0.000	0.000
1405	5.85417	0.000	0.000	0.000	812.794	908.430	1290.890	0.000	0.000	0.000
1406	5.85833	0.000	0.000	0.000	808.243	909.522	1293.246	0.000	0.000	0.000
1407	5.86250	0.000	0.000	0.000	805.038	910.779	1294.143	0.000	0.000	0.000
1408	5.86667	0.000	0.000	0.000	801.816	912.100	1294.673	0.000	0.000	0.000
1409	5.87083	0.000	0.000	0.000	798.493	913.234	1295.380	0.000	0.000	0.000
1410	5.87500	0.000	0.000	0.000	794.282	914.407	1297.436	0.000	0.000	0.000
1411	5.87917	0.000	0.000	0.000	791.890	915.656	1298.636	0.000	0.000	0.000
1412	5.88333	0.000	0.000	0.000	788.985	916.994	1299.498	0.000	0.000	0.000
1413	5.88750	0.000	0.000	0.000	785.594	918.273	1301.551	0.000	0.000	0.000
1414	5.89167	0.000	0.000	0.000	781.868	919.546	1303.296	0.000	0.000	0.000
1415	5.89583	0.000	0.000	0.000	778.893	920.991	1304.082	0.000	0.000	0.000
1416	5.90000	0.000	0.000	0.000	776.438	922.349	1305.565	0.000	0.000	0.000
1417	5.90417	0.000	0.000	0.000	772.766	923.397	1307.008	0.000	0.000	0.000
1418	5.90833	0.000	0.000	0.000	769.647	924.822	1308.547	0.000	0.000	0.000
1419	5.91250	0.000	0.000	0.000	766.932	926.243	1309.543	0.000	0.000	0.000
1420	5.91667	0.000	0.000	0.000	763.200	927.355	1311.535	0.000	0.000	0.000
1421	5.92083	0.000	0.000	0.000	760.555	929.290	1313.577	0.000	0.000	0.000
1422	5.92500	0.000	0.000	0.000	758.105	930.362	1315.064	0.000	0.000	0.000
1423	5.92917	0.000	0.000	0.000	754.663	931.663	1316.521	0.000	0.000	0.000
1424	5.93333	0.000	0.000	0.000	751.878	933.075	1317.725	0.000	0.000	0.000
1425	5.93750	0.000	0.000	0.000	749.210	934.671	1318.976	0.000	0.000	0.000
1426	5.94167	0.000	0.000	0.000	746.391	936.073	1320.359	0.000	0.000	0.000
1427	5.94583	0.000	0.000	0.000	743.218	937.433	1322.389	0.000	0.000	0.000
1428	5.95000	0.000	0.000	0.000	742.108	938.392	1324.987	0.000	0.000	0.000
1429	5.95417	0.000	0.000	0.000	739.272	940.407	1326.405	0.000	0.000	0.000
1430	5.95833	0.000	0.000	0.000	736.172	941.702	1328.256	0.000	0.000	0.000
1431	5.96250	0.000	0.000	0.000	733.677	943.243	1329.599	0.000	0.000	0.000
1432	5.96667	0.000	0.000	0.000	731.124	945.106	1330.323	0.000	0.000	0.000
1433	5.97083	0.000	0.000	0.000	728.335	946.382	1332.420	0.000	0.000	0.000
1434	5.97500	0.000	0.000	0.000	725.715	947.924	1334.055	0.000	0.000	0.000
1435	5.97917	0.000	0.000	0.000	724.273	948.928	1336.582	0.000	0.000	0.000
1436	5.98333	0.000	0.000	0.000	721.270	951.701	1337.266	0.000	0.000	0.000
1437	5.98750	0.000	0.000	0.000	719.205	952.884	1339.579	0.000	0.000	0.000
1438	5.99167	0.000	0.000	0.000	716.998	954.198	1341.284	0.000	0.000	0.000
1439	5.99583	0.000	0.000	0.000	714.460	956.266	1342.361	0.000	0.000	0.000
1440	6.00000	0.000	0.000	0.000	712.150	957.611	1343.615	0.000	0.000	0.000
1441	6.00417	0.000	0.000	0.000	709.905	959.719	1344.809	0.000	0.000	0.000
1442	6.00833	0.000	0.000	0.000	708.518	960.839	1348.312	0.000	0.000	0.000
1443	6.01250	0.000	0.000	0.000	706.400	962.533	1349.508	0.000	0.000	0.000
1444	6.01667	0.000	0.000	0.000	704.289	964.159	1350.602	0.000	0.000	0.000
1445	6.02083	0.000	0.000	0.000	701.627	966.942	1351.175	0.000	0.000	0.000
1446	6.02500	0.000	0.000	0.000	700.088	968.320	1352.685	0.000	0.000	0.000
1447	6.02917	0.000	0.000	0.000	697.234	969.370	1355.676	0.000	0.000	0.000
1448	6.03333	0.000	0.000	0.000	695.388	971.527	1357.185	0.000	0.000	0.000
1449	6.03750	0.000	0.000	0.000	693.882	973.215	1358.688	0.000	0.000	0.000
1450	6.04167	0.000	0.000	0.000	692.044	974.962	1359.890	0.000	0.000	0.000
1451	6.04583	0.000	0.000	0.000	690.745	976.117	1361.149	0.000	0.000	0.000
1452	6.05000	0.000	0.000	0.000	688.870	977.540	1362.928	0.000	0.000	0.000
1453	6.05417	0.000	0.000	0.000	687.242	979.125	1364.443	0.000	0.000	0.000
1454	6.05833	0.000	0.000	0.000	685.686	980.461	1365.954	0.000	0.000	0.000
1455	6.06250	0.000	0.000	0.000	684.260	981.900	1367.998	0.000	0.000	0.000
1456	6.06667	0.000	0.000	0.000	682.481	983.666	1369.816	0.000	0.000	0.000
1457	6.07083	0.000	0.000	0.000	681.455	984.750	1370.816	0.000	0.000	0.000
1458	6.07500	0.000	0.000	0.000	680.246	986.995	1372.602	0.000	0.000	0.000
1459	6.07917	0.000	0.000	0.000	678.248	987.358	1373.836	0.000	0.000	0.000
1460	6.08333	0.000	0.000	0.000	676.930	988.825	1375.181	0.000	0.000	0.000
1461	6.08750	0.000	0.000	0.000	675.404	990.289	1376.478	0.000	0.000	0.000
1462	6.09167	0.000	0.000	0.000	674.269	992.081	1378.553	0.000	0.000	0.000
1463	6.09583	0.000	0.000	0.000	673.140	992.823	1380.413	0.000	0.000	0.000
1464	6.10000	0.000	0.000	0.000	671.480	994.044	1382.306	0.000	0.000	0.000
1465	6.10417	0.000	0.000	0.000	670.063	995.492	1383.595	0.000	0.000	0.000
1466	6.10833	0.000	0.000	0.000	669.022	997.247	1384.751	0.000	0.000	0.000
1467	6.11250	0.000	0.000	0.000	667.496	997.694	1385.530	0.000	0.000	0.000
1468	6.11667	0.000	0.000	0.000	666.219	998.858	1387.133	0.000	0.000	0.000
1469	6.12083	0.000	0.000	0.000	665.439	999.941	1389.145	0.000	0.000	0.000
1470	6.12500	0.000	0.000	0.000	664.427	1001.841	1391.916	0.000	0.000	0.000
1471	6.12917	0.000	0.000	0.000	663.239	1002.717	1392.985	0.000	0.000	0.000
1472	6.13333	0.000	0.000	0.000	661.687	1003.595	1394.081	0.000	0.000	0.000
1473	6.13750	0.000	0.000	0.000	660.561	1004.801	1395.319	0.000	0.000	0.000
1474	6.14167	0.000	0.000	0.000	658.899	1005.632	1397.164	0.000	0.000	0.000
1475	6.14583	0.000	0.000	0.000	658.312	1006.676	1397.083	0.000	0.000	0.000
1476	6.15000	0.000	0.000	0.000	656.890	1008.007	1399.061	0.000	0.000	0.000
1477	6.15417	0.000	0.000	0.000	656.512	1008.898	1401.619	0.000	0.000	0.000
1478	6.15833	0.000	0.000	0.000	655.389	1010.082	1403.600	0.000	0.000	0.000
