NO_OF_FRAMES	519
NO_OF_CAMERAS	8
NO_OF_MARKERS	19
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-03-21, 16:32:58	451699.34750673
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005	New 0006	New 0007	New 0008	New 0009	New 0010	New 0011	New 0012	New 0013	New 0014	New 0015	New 0016	New 0017	New 0018
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	New 0006 X	New 0006 Y	New 0006 Z	New 0007 X	New 0007 Y	New 0007 Z	New 0008 X	New 0008 Y	New 0008 Z	New 0009 X	New 0009 Y	New 0009 Z	New 0010 X	New 0010 Y	New 0010 Z	New 0011 X	New 0011 Y	New 0011 Z	New 0012 X	New 0012 Y	New 0012 Z	New 0013 X	New 0013 Y	New 0013 Z	New 0014 X	New 0014 Y	New 0014 Z	New 0015 X	New 0015 Y	New 0015 Z	New 0016 X	New 0016 Y	New 0016 Z	New 0017 X	New 0017 Y	New 0017 Z	New 0018 X	New 0018 Y	New 0018 Z	
698	2.90833	463.197	-15.426	-1879.840	429.599	46.562	-1977.008	479.173	439.828	-1861.478	556.084	1371.770	-1788.857	635.317	1031.182	-1807.444	472.745	1610.801	-1768.384	369.355	1404.400	-1865.526	361.164	923.824	-1930.098	90.701	808.583	-1874.173	101.455	1047.300	-1912.369	181.100	1359.929	-1800.920	595.785	855.714	-1646.517	377.788	1189.460	-1916.020	189.082	821.695	-1803.367	532.364	827.220	-1849.531	285.025	1634.306	-1751.868	217.953	472.178	-1623.954	273.192	63.046	-1680.200	236.048	1.148	-1582.541
699	2.91250	463.070	-15.304	-1879.779	429.250	46.797	-1976.781	478.767	440.005	-1859.068	556.124	1371.025	-1783.170	635.141	1030.259	-1800.706	472.285	1610.023	-1762.633	369.002	1403.595	-1859.530	360.607	922.765	-1924.008	90.747	807.873	-1868.409	101.498	1046.341	-1906.387	180.786	1358.821	-1794.862	594.517	858.036	-1636.848	377.437	1188.372	-1910.009	189.084	821.302	-1797.734	532.347	826.594	-1844.138	284.358	1633.209	-1745.951	218.351	471.035	-1618.465	272.041	60.683	-1661.413	230.290	3.346	-1563.995
700	2.91667	462.620	-15.140	-1879.966	428.800	47.079	-1976.655	478.889	440.063	-1856.853	555.812	1370.460	-1776.849	635.146	1029.414	-1793.913	471.708	1609.192	-1756.911	368.516	1402.539	-1853.163	360.311	921.974	-1918.270	90.533	807.119	-1862.649	101.383	1045.356	-1900.381	180.469	1357.414	-1788.712	593.754	859.806	-1627.991	377.393	1187.443	-1904.083	189.180	819.972	-1791.701	532.902	826.248	-1839.228	282.269	1631.955	-1740.607	219.701	469.424	-1612.441	269.501	62.298	-1641.648	232.808	1.216	-1543.361
701	2.92083	462.352	-14.846	-1879.906	428.685	47.447	-1976.309	478.757	439.928	-1854.347	555.569	1369.932	-1771.299	635.077	1028.611	-1787.183	471.355	1608.237	-1751.250	368.783	1401.561	-1848.206	360.075	920.738	-1912.129	90.693	805.850	-1857.031	101.209	1044.438	-1892.395	180.316	1356.026	-1782.638	592.165	860.779	-1618.965	377.529	1186.471	-1898.207	189.502	818.316	-1785.770	533.135	825.710	-1833.996	282.867	1630.602	-1734.123	221.397	467.402	-1606.429	271.011	57.891	-1626.325	231.908	5.488	-1523.734
702	2.92500	462.093	-14.737	-1879.981	428.198	47.813	-1976.258	478.489	439.577	-1851.828	555.214	1368.554	-1765.325	634.824	1027.758	-1780.474	471.088	1606.961	-1745.243	368.796	1400.490	-1842.708	359.859	919.480	-1906.590	90.438	804.452	-1850.907	101.217	1043.517	-1886.625	179.997	1354.992	-1776.613	591.001	863.360	-1609.714	377.227	1185.605	-1892.283	189.817	816.313	-1779.554	533.167	825.117	-1828.775	282.844	1629.373	-1727.702	222.109	466.372	-1601.029	269.353	54.154	-1607.879	228.162	5.258	-1505.457
703	2.92917	461.717	-14.602	-1879.997	427.816	48.381	-1976.027	478.306	439.766	-1849.016	555.060	1367.632	-1759.427	634.750	1026.977	-1773.692	470.684	1605.689	-1739.393	368.348	1399.249	-1836.728	359.410	918.411	-1900.696	90.641	802.879	-1845.259	100.842	1041.699	-1879.875	179.675	1353.711	-1770.517	589.808	864.129	-1601.210	376.921	1184.797	-1886.156	190.195	815.158	-1773.558	533.188	824.234	-1823.594	282.517	1628.496	-1721.504	223.176	465.325	-1595.772	268.691	56.591	-1591.342	227.777	3.873	-1487.382
704	2.93333	461.272	-14.402	-1880.045	427.729	49.001	-1975.896	478.108	439.721	-1846.318	554.660	1366.705	-1753.616	634.525	1025.671	-1766.969	469.941	1604.316	-1733.651	367.868	1397.970	-1830.677	359.572	917.450	-1894.659	90.552	801.526	-1839.793	101.011	1040.130	-1873.878	179.562	1352.392	-1764.800	589.138	865.800	-1592.336	376.642	1183.908	-1880.123	190.813	814.075	-1767.536	533.395	823.371	-1818.328	282.045	1627.821	-1715.549	224.297	463.935	-1590.778	268.630	51.599	-1574.881	226.724	7.372	-1468.993
705	2.93750	460.900	-14.197	-1880.245	426.355	48.156	-1975.775	478.118	439.827	-1843.567	554.469	1365.672	-1747.796	634.244	1024.558	-1760.353	469.570	1603.150	-1727.729	367.328	1396.921	-1824.849	359.722	916.240	-1888.663	90.683	800.245	-1833.903	100.807	1039.121	-1868.115	179.282	1351.271	-1758.691	587.275	867.077	-1583.603	376.223	1182.745	-1873.844	190.622	813.111	-1761.757	533.479	822.320	-1813.109	281.629	1627.145	-1709.618	226.346	461.408	-1585.062	267.903	54.903	-1557.706	225.426	12.619	-1450.919
706	2.94167	460.517	-14.171	-1880.213	426.102	49.249	-1974.844	477.826	439.709	-1840.721	554.207	1364.528	-1741.888	633.806	1023.365	-1753.754	469.275	1602.171	-1721.939	366.800	1395.648	-1818.869	359.624	915.358	-1882.455	90.776	798.442	-1828.012	100.768	1038.025	-1862.204	178.714	1349.474	-1752.520	586.337	868.770	-1574.986	375.939	1180.812	-1869.913	191.282	811.578	-1755.391	533.514	821.487	-1807.847	281.028	1626.420	-1703.521	227.660	459.535	-1579.910	266.118	51.600	-1541.118	221.186	14.096	-1434.182
707	2.94583	459.719	-13.809	-1880.111	425.560	50.944	-1974.323	478.146	439.791	-1837.593	553.976	1363.445	-1735.927	633.599	1022.116	-1747.248	468.747	1601.265	-1716.026	366.296	1394.470	-1812.863	359.477	914.125	-1876.258	90.574	796.433	-1822.027	100.903	1036.815	-1856.174	178.413	1348.212	-1746.404	585.143	869.332	-1566.584	375.299	1179.354	-1864.223	191.581	809.876	-1749.174	533.779	820.765	-1802.436	279.873	1625.147	-1697.615	228.876	457.954	-1575.018	264.428	53.996	-1523.616	220.470	15.951	-1416.039
708	2.95000	459.114	-13.569	-1880.205	425.270	52.534	-1973.820	477.839	439.488	-1834.733	553.648	1362.350	-1730.095	633.339	1020.862	-1740.497	468.126	1600.208	-1709.958	365.873	1393.071	-1806.908	359.318	912.997	-1870.082	90.705	794.721	-1815.956	99.495	1034.572	-1848.602	178.153	1346.740	-1740.291	584.221	871.438	-1558.320	374.823	1178.112	-1858.489	191.924	808.532	-1743.099	533.627	820.536	-1797.061	280.114	1623.429	-1691.118	229.811	456.069	-1570.532	266.255	49.562	-1510.373	219.897	18.683	-1399.181
709	2.95417	458.214	-13.631	-1880.154	425.116	54.114	-1973.137	478.270	439.250	-1831.648	553.424	1361.231	-1724.315	633.156	1019.923	-1734.097	467.429	1599.185	-1703.954	365.340	1391.952	-1800.928	359.234	911.688	-1863.847	90.672	793.525	-1810.359	99.583	1032.771	-1842.800	177.809	1345.324	-1734.364	582.785	872.502	-1550.105	374.587	1176.929	-1852.312	191.854	807.463	-1737.140	533.737	820.059	-1791.763	279.681	1622.085	-1684.847	231.997	452.990	-1564.787	265.398	52.878	-1494.174	219.596	19.727	-1383.231
710	2.95833	457.558	-12.964	-1880.723	424.923	54.748	-1972.907	477.957	438.663	-1828.165	553.255	1360.209	-1718.399	632.936	1018.803	-1727.357	466.948	1598.075	-1697.944	364.878	1390.852	-1794.822	359.008	910.429	-1857.724	91.119	791.942	-1804.107	100.114	1031.756	-1837.520	176.730	1343.652	-1726.966	582.289	873.548	-1541.851	374.421	1175.649	-1846.396	191.802	805.642	-1731.083	534.070	819.392	-1786.293	279.145	1620.664	-1678.777	232.559	451.361	-1559.765	264.108	54.418	-1478.266	218.576	23.059	-1367.576
711	2.96250	456.906	-13.227	-1880.074	424.733	54.979	-1972.673	478.466	438.513	-1824.830	552.791	1358.864	-1712.477	632.581	1017.584	-1720.716	466.511	1596.975	-1692.052	364.090	1389.551	-1788.849	358.779	908.970	-1851.440	90.864	789.934	-1797.693	100.361	1029.410	-1833.026	177.238	1342.059	-1721.945	581.783	874.212	-1534.119	374.208	1174.266	-1840.317	191.896	803.639	-1724.569	534.042	818.674	-1780.882	278.796	1618.998	-1672.703	233.768	449.516	-1554.469	263.476	52.982	-1463.488	216.838	28.837	-1352.893
712	2.96667	456.762	-13.313	-1880.010	424.828	55.556	-1972.415	479.593	438.590	-1821.612	552.270	1357.604	-1706.551	632.199	1016.645	-1714.533	465.790	1595.947	-1685.797	363.634	1388.263	-1782.863	358.545	907.873	-1845.814	90.561	788.554	-1791.496	100.284	1027.742	-1826.691	176.889	1340.735	-1715.848	580.620	876.255	-1526.108	373.908	1173.136	-1834.188	191.829	801.884	-1718.342	534.310	817.784	-1775.520	277.959	1617.603	-1666.607	234.280	448.128	-1549.512	262.577	56.753	-1448.916	217.069	31.836	-1338.214
713	2.97083	457.700	-12.768	-1880.115	424.906	56.098	-1972.007	479.803	438.166	-1817.717	552.138	1356.400	-1700.650	631.881	1015.242	-1707.954	465.146	1595.094	-1680.042	363.125	1387.180	-1776.341	358.297	906.405	-1839.616	90.368	787.155	-1785.866	100.211	1025.866	-1820.373	176.310	1339.128	-1709.715	579.613	876.617	-1518.547	373.510	1171.825	-1828.196	191.722	800.645	-1712.340	534.472	817.078	-1770.052	276.690	1615.866	-1660.734	235.424	446.152	-1543.755	263.166	56.309	-1436.128	215.458	35.732	-1324.724
714	2.97500	457.593	-12.745	-1880.062	425.246	56.755	-1971.406	480.301	437.629	-1813.619	551.452	1354.816	-1694.658	631.632	1014.247	-1701.649	464.557	1594.071	-1673.738	362.665	1386.059	-1770.366	357.439	905.108	-1833.362	90.235	785.862	-1779.496	99.309	1024.632	-1813.839	176.057	1337.834	-1703.791	579.180	877.164	-1510.764	373.057	1170.537	-1822.085	191.728	798.437	-1705.884	534.371	816.267	-1764.432	277.116	1613.884	-1654.115	236.126	444.706	-1537.956	263.111	56.031	-1423.103	215.699	35.926	-1311.778
715	2.97917	457.630	-12.629	-1880.048	425.676	57.402	-1970.779	480.690	437.134	-1809.470	551.412	1354.012	-1688.621	631.344	1013.199	-1695.132	464.047	1592.975	-1667.836	362.126	1384.963	-1764.168	357.311	904.098	-1827.226	90.031	784.008	-1772.910	99.258	1023.078	-1807.409	175.518	1336.575	-1697.516	578.359	878.261	-1503.182	372.738	1169.113	-1815.853	192.066	796.396	-1699.256	534.470	815.549	-1758.926	276.423	1612.906	-1647.817	236.842	443.476	-1532.385	262.666	57.812	-1411.300	214.615	41.129	-1297.689
716	2.98333	459.030	-11.031	-1879.865	426.261	58.219	-1970.022	481.032	436.726	-1805.048	550.842	1353.022	-1682.980	630.953	1012.371	-1688.797	463.386	1591.853	-1661.482	361.566	1383.751	-1758.151	356.767	902.752	-1820.941	89.731	782.346	-1766.855	99.091	1021.423	-1800.953	175.079	1334.933	-1691.271	577.071	879.245	-1495.728	372.713	1168.075	-1809.728	191.889	794.926	-1692.949	534.381	814.544	-1753.252	275.810	1612.208	-1641.538	236.248	442.790	-1526.932	262.221	58.769	-1400.185	215.843	42.427	-1285.102
717	2.98750	457.778	-12.571	-1879.357	426.544	58.892	-1969.461	481.916	435.947	-1800.554	550.520	1352.336	-1677.204	630.514	1011.507	-1682.589	462.723	1590.676	-1655.497	361.084	1382.539	-1751.952	356.511	901.644	-1814.999	89.810	780.828	-1760.702	98.828	1019.656	-1794.407	174.583	1333.487	-1685.087	576.524	880.440	-1488.548	372.112	1167.187	-1803.650	192.062	793.603	-1686.290	534.398	813.417	-1747.480	275.034	1611.427	-1635.514	237.224	440.050	-1520.407	261.961	57.856	-1388.129	217.121	41.254	-1273.927
718	2.99167	457.829	-12.591	-1879.093	427.545	60.087	-1968.034	482.165	435.503	-1795.896	550.057	1351.581	-1671.177	630.274	1010.402	-1675.906	462.145	1589.919	-1649.458	360.513	1381.579	-1746.221	356.009	900.614	-1808.660	89.809	779.331	-1754.289	98.964	1018.166	-1787.851	173.939	1332.162	-1678.767	576.051	880.390	-1481.297	371.340	1166.253	-1797.491	191.468	792.516	-1679.901	534.300	812.609	-1741.867	274.487	1610.775	-1629.061	237.606	438.436	-1514.375	261.925	58.895	-1379.160	215.650	46.489	-1262.499
719	2.99583	462.715	-8.389	-1878.546	427.643	61.884	-1967.165	482.968	434.653	-1790.997	549.003	1350.062	-1664.551	629.760	1009.462	-1669.816	461.614	1589.069	-1643.406	359.911	1380.559	-1739.907	355.318	899.443	-1802.461	89.770	777.792	-1747.803	98.678	1016.753	-1781.423	173.490	1330.898	-1672.667	575.558	880.373	-1474.409	371.153	1165.352	-1791.343	191.723	790.611	-1673.055	534.457	812.353	-1736.083	273.368	1609.883	-1622.768	237.225	437.442	-1508.065	261.352	60.706	-1369.501	215.548	45.495	-1252.361
720	3.00000	463.103	-8.830	-1878.236	427.758	63.541	-1966.260	483.964	434.235	-1785.914	548.728	1349.111	-1658.811	629.522	1008.399	-1663.404	460.902	1588.114	-1637.207	359.383	1379.472	-1732.638	355.459	898.398	-1796.352	89.611	776.097	-1741.428	98.410	1015.472	-1774.987	172.837	1329.404	-1666.358	574.970	880.707	-1467.206	370.929	1164.169	-1785.685	191.573	789.332	-1666.403	534.548	812.348	-1729.917	273.033	1608.524	-1616.189	237.010	436.776	-1501.126	261.229	59.482	-1361.519	217.396	46.850	-1243.105
721	3.00417	463.373	-8.711	-1877.870	428.661	65.959	-1965.007	484.563	433.423	-1780.710	548.131	1348.226	-1652.579	629.018	1007.500	-1657.454	459.962	1587.008	-1630.824	358.768	1378.357	-1726.431	354.899	897.179	-1790.041	89.449	774.863	-1735.019	98.063	1014.021	-1768.310	172.611	1328.050	-1660.070	574.210	880.617	-1460.307	370.284	1162.906	-1779.541	191.251	788.453	-1659.675	534.502	811.704	-1724.266	272.720	1606.875	-1609.600	238.209	436.824	-1493.088	261.613	57.221	-1353.573	219.000	46.040	-1234.850
722	3.00833	463.309	-8.068	-1877.514	430.169	67.434	-1963.737	485.179	432.582	-1775.430	547.608	1347.184	-1646.616	628.319	1006.342	-1651.016	459.277	1585.895	-1624.668	358.506	1377.618	-1720.545	354.385	896.362	-1784.007	89.486	773.349	-1728.718	97.928	1012.399	-1761.626	172.211	1326.763	-1653.822	573.686	881.094	-1453.542	369.954	1162.018	-1773.471	191.023	787.724	-1653.051	534.734	810.979	-1718.328	272.167	1605.752	-1603.335	237.948	436.785	-1485.281	261.994	58.668	-1346.300	220.148	45.282	-1227.776
723	3.01250	462.638	-8.494	-1877.347	431.038	68.564	-1962.617	486.193	431.833	-1769.755	547.104	1346.512	-1640.366	628.264	1005.504	-1645.281	458.636	1584.778	-1618.320	357.879	1376.745	-1714.132	354.047	895.428	-1777.969	89.494	771.495	-1722.047	97.593	1011.185	-1755.054	171.524	1325.550	-1647.480	572.821	881.434	-1446.818	369.602	1161.122	-1767.264	191.020	786.882	-1646.026	534.508	809.750	-1712.069	271.376	1605.078	-1597.062	238.339	436.572	-1477.185	262.205	58.396	-1340.245	221.352	44.524	-1221.289
724	3.01667	464.069	-8.369	-1876.981	431.819	69.355	-1961.853	487.458	431.448	-1764.358	546.572	1345.808	-1634.315	627.721	1004.711	-1638.691	457.796	1583.808	-1612.104	357.066	1375.953	-1707.965	353.665	894.389	-1771.609	89.283	770.145	-1715.391	97.300	1009.966	-1748.341	171.004	1324.499	-1641.305	572.805	881.596	-1440.648	369.181	1160.210	-1761.140	190.743	785.937	-1639.060	534.457	809.325	-1705.957	270.492	1604.148	-1590.700	238.003	436.289	-1469.299	262.906	57.127	-1335.434	224.160	43.528	-1215.000
725	3.02083	463.230	-8.158	-1876.616	432.201	70.221	-1960.670	488.641	430.914	-1758.597	546.023	1345.080	-1628.132	627.278	1003.830	-1633.018	457.219	1583.038	-1605.838	356.440	1375.036	-1701.640	353.109	893.252	-1765.296	89.216	768.976	-1708.835	97.018	1008.689	-1741.767	170.209	1323.510	-1634.859	572.548	881.184	-1434.298	368.831	1159.492	-1754.852	190.927	785.309	-1632.441	534.160	808.708	-1699.735	269.511	1603.422	-1584.405	237.935	438.394	-1460.440	263.247	54.551	-1330.177	225.119	42.545	-1210.090
726	3.02500	463.634	-7.926	-1876.145	432.806	71.350	-1959.190	489.577	430.152	-1752.541	545.473	1344.341	-1622.036	627.078	1003.288	-1626.859	456.215	1582.033	-1599.488	355.594	1374.239	-1695.191	352.793	892.232	-1758.897	88.720	767.878	-1702.150	96.617	1007.331	-1735.251	169.279	1322.287	-1628.240	572.223	880.721	-1428.004	368.743	1158.945	-1748.232	190.727	784.768	-1625.931	533.988	808.102	-1693.635	268.617	1602.568	-1578.043	238.156	438.335	-1451.849	264.087	52.954	-1325.765	228.270	37.934	-1205.705
727	3.02917	463.606	-7.950	-1875.946	434.349	72.779	-1957.773	490.611	429.413	-1746.590	544.916	1343.519	-1615.516	626.749	1002.579	-1620.900	455.623	1581.284	-1593.322	354.956	1373.481	-1688.775	352.622	890.979	-1752.390	88.872	765.955	-1695.644	96.442	1005.924	-1728.573	168.739	1321.030	-1621.934	571.789	880.584	-1422.018	368.199	1158.452	-1741.842	190.556	784.261	-1619.670	534.008	807.751	-1687.315	267.882	1601.346	-1571.627	238.120	437.562	-1443.641	265.220	51.658	-1322.504	228.470	33.620	-1202.559
728	3.03333	464.205	-7.624	-1875.214	435.694	75.656	-1955.622	491.849	428.683	-1740.399	544.303	1342.913	-1609.427	626.142	1002.132	-1615.094	454.896	1580.186	-1587.070	354.319	1372.740	-1682.392	352.470	889.742	-1745.994	88.663	765.109	-1688.944	96.118	1004.946	-1721.913	167.656	1320.041	-1615.698	571.693	880.327	-1415.764	367.726	1157.856	-1735.618	190.740	783.624	-1613.233	534.161	806.915	-1680.963	267.104	1599.950	-1565.061	238.094	438.349	-1434.967	266.370	50.385	-1319.542	229.381	32.648	-1199.907
729	3.03750	466.064	-6.797	-1873.410	436.257	79.019	-1953.690	492.899	427.920	-1733.797	543.631	1342.488	-1603.148	625.863	1001.733	-1609.104	454.173	1579.627	-1580.711	353.402	1371.974	-1675.849	352.387	888.543	-1739.498	88.777	764.021	-1682.176	95.813	1003.718	-1715.260	166.794	1318.854	-1609.237	571.524	879.585	-1409.749	366.873	1156.690	-1729.294	191.148	783.761	-1606.187	534.048	806.275	-1674.416	266.393	1599.100	-1558.548	238.589	438.870	-1426.882	267.459	47.497	-1315.776	232.041	27.144	-1198.475
730	3.04167	465.744	-6.564	-1873.029	437.081	81.050	-1951.634	494.107	426.709	-1727.203	542.826	1341.821	-1596.665	625.480	1001.320	-1603.310	453.307	1578.920	-1574.379	352.579	1371.562	-1669.350	352.497	887.848	-1732.817	88.807	763.212	-1675.477	95.979	1002.416	-1708.545	166.303	1317.820	-1602.778	571.163	878.501	-1403.932	366.767	1155.619	-1722.980	191.225	783.871	-1599.309	533.779	805.813	-1667.940	265.444	1598.558	-1552.064	239.038	438.637	-1419.680	268.561	45.139	-1312.889	233.332	23.586	-1194.962
731	3.04583	465.476	-5.515	-1872.589	437.445	82.182	-1950.228	494.787	425.748	-1720.496	542.300	1341.145	-1589.808	624.923	1001.244	-1597.588	452.401	1577.880	-1567.865	351.641	1370.949	-1663.200	352.648	887.425	-1726.194	88.709	762.217	-1668.627	95.964	1001.102	-1701.723	165.956	1317.162	-1596.573	571.413	877.815	-1398.337	365.993	1154.820	-1716.350	191.161	783.702	-1592.559	533.495	805.130	-1661.199	264.849	1598.243	-1545.587	237.475	439.998	-1411.826	269.528	44.089	-1311.251	234.221	22.689	-1193.497
732	3.05000	465.119	-4.697	-1871.883	438.709	83.808	-1947.863	496.503	425.670	-1713.659	541.480	1340.950	-1583.434	624.450	1000.941	-1591.843	451.552	1577.196	-1561.582	350.689	1370.450	-1656.477	352.840	887.026	-1719.287	88.122	761.563	-1661.761	95.523	1000.111	-1694.938	164.835	1316.495	-1589.568	571.563	877.408	-1392.942	366.029	1154.005	-1709.809	191.197	783.624	-1586.185	533.152	804.476	-1654.653	264.126	1597.849	-1539.021	238.172	439.848	-1404.508	270.857	42.636	-1309.280	237.717	18.194	-1191.680
733	3.05417	465.120	-4.450	-1871.288	439.474	85.463	-1945.628	497.481	425.095	-1706.309	540.733	1340.760	-1576.962	623.885	1000.620	-1586.188	450.726	1577.133	-1555.076	349.786	1369.954	-1650.021	353.046	886.605	-1712.276	87.823	760.647	-1655.161	94.798	999.539	-1688.226	164.210	1315.819	-1582.900	571.462	876.108	-1387.508	365.193	1154.358	-1702.849	191.092	782.792	-1579.334	532.726	803.738	-1647.809	263.258	1597.510	-1532.608	238.562	439.144	-1397.332	272.101	41.421	-1307.807	239.111	15.413	-1190.799
734	3.05833	464.817	-3.960	-1870.477	440.245	89.548	-1942.806	498.604	424.831	-1698.736	539.936	1340.584	-1570.359	623.146	1000.248	-1580.585	449.775	1576.595	-1548.757	348.863	1369.498	-1643.454	352.414	885.542	-1705.338	88.019	759.654	-1648.414	94.487	998.973	-1681.521	163.728	1315.221	-1576.389	571.478	875.247	-1382.109	364.503	1154.373	-1696.317	190.872	783.540	-1572.377	532.809	803.742	-1640.837	262.386	1597.471	-1526.076	239.012	439.122	-1390.715	273.331	40.020	-1306.479	240.520	9.581	-1189.282
735	3.06250	464.692	-3.557	-1869.787	439.895	92.590	-1940.107	499.597	423.338	-1691.403	539.077	1340.525	-1563.813	622.818	1000.584	-1574.952	449.142	1576.513	-1542.220	348.155	1369.062	-1636.957	352.184	884.868	-1698.296	88.180	758.691	-1641.667	93.953	998.271	-1674.922	162.987	1314.810	-1569.820	571.363	873.627	-1376.969	363.485	1154.225	-1689.815	190.717	783.617	-1565.230	532.612	803.866	-1633.847	261.663	1597.174	-1519.541	238.947	438.928	-1384.184	274.733	37.741	-1304.629	242.563	6.100	-1187.997
736	3.06667	464.201	-3.113	-1869.071	441.177	94.654	-1937.329	501.153	422.665	-1683.374	538.300	1340.289	-1557.358	622.373	1000.830	-1569.455	448.224	1576.044	-1536.162	347.115	1368.540	-1630.373	352.108	884.193	-1691.398	88.188	758.081	-1634.770	93.672	997.314	-1668.049	162.205	1314.437	-1563.322	571.457	873.577	-1371.947	362.696	1154.484	-1683.248	190.629	783.056	-1558.009	532.137	803.645	-1626.672	260.789	1596.934	-1513.017	237.773	438.589	-1378.099	276.079	35.886	-1302.497	243.769	5.001	-1187.493
737	3.07083	464.005	-2.707	-1868.399	442.642	97.276	-1933.807	502.630	422.417	-1675.212	537.125	1340.229	-1550.750	621.968	1000.866	-1563.798	447.191	1575.501	-1529.680	346.339	1368.106	-1624.263	352.351	883.784	-1684.630	87.906	757.484	-1627.467	93.384	996.493	-1661.126	161.460	1313.943	-1556.594	571.909	872.798	-1367.225	362.242	1154.605	-1676.731	190.727	782.443	-1550.650	531.702	802.953	-1619.812	259.735	1596.640	-1506.390	237.723	437.292	-1371.897	277.046	35.313	-1300.334	247.422	-0.376	-1182.563
738	3.07500	463.762	-2.228	-1867.645	442.912	103.037	-1930.130	503.869	421.514	-1667.100	536.314	1340.492	-1544.321	621.587	1000.792	-1558.235	446.296	1575.264	-1523.114	345.299	1368.020	-1617.660	352.593	883.652	-1677.847	87.487	756.974	-1620.458	92.919	995.907	-1654.129	160.556	1313.536	-1549.919	571.972	871.405	-1362.313	361.863	1153.977	-1670.008	190.677	782.658	-1543.185	531.424	802.614	-1612.423	259.664	1596.083	-1499.566	237.658	435.976	-1365.538	277.184	35.531	-1297.010	247.633	-2.674	-1180.704
739	3.07917	463.657	-1.919	-1866.775	443.175	104.732	-1926.964	505.778	420.709	-1658.802	535.409	1340.484	-1537.898	621.337	1000.240	-1552.607	445.384	1575.085	-1516.736	344.612	1367.968	-1610.915	352.318	883.644	-1670.599	87.756	756.446	-1613.605	92.934	995.159	-1647.423	159.476	1313.474	-1543.501	572.403	869.910	-1357.591	360.994	1153.990	-1663.305	189.936	782.829	-1535.814	531.206	801.747	-1604.910	258.197	1595.482	-1492.876	237.737	435.215	-1359.641	276.962	37.183	-1292.004	248.958	-6.741	-1177.335
740	3.08333	463.312	-0.937	-1865.854	443.740	107.038	-1923.214	506.977	420.137	-1649.817	534.631	1340.248	-1531.473	620.685	1000.332	-1547.547	444.472	1575.070	-1510.367	343.887	1368.253	-1604.119	351.420	883.840	-1664.097	87.735	755.687	-1606.806	92.238	995.047	-1640.295	158.630	1312.905	-1536.517	572.723	868.499	-1353.002	359.889	1153.464	-1656.948	189.442	783.214	-1528.475	531.360	801.721	-1597.519	257.519	1595.824	-1485.927	236.836	435.555	-1354.124	276.020	37.745	-1287.582	250.257	-8.415	-1173.499
741	3.08750	462.893	-0.304	-1864.678	444.946	113.002	-1917.593	508.478	419.599	-1640.719	533.658	1340.310	-1524.968	620.149	1000.666	-1542.303	443.749	1575.071	-1503.587	342.730	1368.517	-1597.172	350.771	884.357	-1657.493	87.605	755.186	-1599.923	91.691	994.722	-1633.542	157.427	1312.669	-1529.705	573.564	866.795	-1348.902	359.812	1152.919	-1649.929	189.243	783.226	-1521.398	531.762	801.180	-1590.225	256.348	1595.935	-1479.337	236.655	436.262	-1348.295	275.166	39.348	-1282.224	250.689	-8.063	-1170.867
742	3.09167	462.929	-0.283	-1863.884	443.219	113.867	-1913.695	510.263	418.212	-1630.973	533.231	1340.437	-1518.128	619.451	1000.772	-1536.973	442.641	1574.911	-1497.424	341.801	1368.833	-1590.292	351.225	884.692	-1651.015	87.435	755.418	-1592.563	91.373	994.257	-1626.507	156.342	1312.498	-1522.701	574.105	864.796	-1344.397	359.945	1153.618	-1642.873	188.789	783.711	-1514.725	531.436	800.588	-1582.770	255.661	1595.978	-1472.899	236.094	437.588	-1342.005	274.258	40.039	-1278.010	251.844	-9.193	-1167.409
743	3.09583	463.064	-0.221	-1862.883	444.277	118.506	-1907.855	511.614	417.822	-1621.238	532.243	1341.355	-1511.567	618.969	1001.540	-1531.518	441.992	1574.870	-1490.931	340.074	1369.192	-1582.973	351.453	885.177	-1644.698	87.119	755.083	-1585.277	91.173	993.770	-1619.464	155.400	1312.358	-1515.957	574.437	863.059	-1340.336	359.178	1154.556	-1636.147	188.404	784.561	-1507.741	531.099	800.442	-1575.491	254.754	1596.192	-1466.330	234.963	437.534	-1335.818	273.438	39.854	-1274.735	254.250	-11.604	-1164.647
744	3.10000	463.129	-0.144	-1861.766	447.295	124.647	-1901.471	513.146	416.908	-1611.312	530.919	1341.640	-1504.704	618.423	1002.457	-1526.211	441.023	1575.424	-1484.328	339.240	1369.671	-1576.711	351.801	885.659	-1637.765	87.431	754.297	-1578.320	90.544	993.757	-1612.408	154.288	1312.516	-1509.453	575.333	862.075	-1336.532	358.681	1155.270	-1629.216	188.320	785.273	-1501.653	531.042	800.076	-1567.897	254.227	1597.049	-1459.519	235.227	439.325	-1328.217	272.853	38.738	-1272.679	255.111	-13.923	-1163.679
